director_name,duration,genres,movie_title,language,budget,imdb_score
Brian Yuzna,97.0,Horror|Romance|Sci-Fi,Return of the Living Dead III ,English,2000000.0,5.9
Hunter Richards,92.0,Drama|Romance,London ,English,14000.0,6.6
Laurie Collyer,96.0,Drama,Sherrybaby ,English,2000000.0,6.6
Bruce McCulloch,85.0,Comedy|Crime,Stealing Harvard ,English,25000000.0,5.1
Ralph Ziman,119.0,Action|Crime|Drama,Gangster's Paradise: Jerusalema ,English,2000000.0,7.8
John Simpson,99.0,Crime|Drama|Thriller,Freeze Frame ,English,2000000.0,6.4
Colin Minihan,92.0,Horror,Grave Encounters ,English,100000.0,6.1
Chris Shadley,83.0,Crime|Drama|Horror|Mystery|Thriller,Nine Dead ,English,2000000.0,5.5
Simon Napier-Bell,81.0,Documentary,"To Be Frank, Sinatra at 100 ",English,2000000.0,7.4
Woody Allen,82.0,Comedy,Bananas ,English,2000000.0,7.1
Jeff Crook,90.0,Action|Crime|Drama|Thriller,Rockaway ,English,2000000.0,4.6
Orson Welles,92.0,Crime|Drama|Film-Noir|Mystery|Thriller,The Lady from Shanghai ,English,2300000.0,7.7
Dave Payne,88.0,Horror|Thriller,No Man's Land: The Rise of Reeker ,English,2000000.0,4.9
James Cox,97.0,Crime|Drama,Highway ,English,14000000.0,6.3
Jonas Åkerlund,96.0,Comedy|Crime|Drama,Small Apartments ,English,2000000.0,6.1
Brad Copeland,87.0,Comedy,Coffee Town ,English,2000000.0,6.6
Paul Bunnell,106.0,Comedy|Fantasy|Musical|Sci-Fi,The Ghastly Love of Johnny X ,English,2000000.0,5.7
James Cox,91.0,Comedy|Drama,Straight A's ,English,2000000.0,5.7
Richard Lester,99.0,Comedy|Musical,A Funny Thing Happened on the Way to the Forum ,English,2000000.0,7.0
Michael Moore,102.0,Documentary,Slacker Uprising ,English,2000000.0,5.3
Tanner Beard,108.0,Action|Adventure|History|Western,The Legend of Hell's Gate: An American Conspiracy ,English,2000000.0,4.4
Derick Martini,89.0,Drama|Horror|Mystery|Thriller,The Curse of Downers Grove ,English,2000000.0,4.5
Tim Hunter,99.0,Crime|Drama,River's Edge ,English,1900000.0,7.1
Michael Polish,103.0,Drama|Fantasy,Northfork ,English,1900000.0,6.4
William Kaufman,90.0,Action|Thriller,The Marine 4: Moving Target ,English,1950000.0,5.2
Rodrigo Cortés,95.0,Drama|Mystery|Thriller,Buried ,English,3000000.0,7.0
Jehane Noujaim,108.0,Documentary|Drama|History|News,The Square ,Arabic,1500000.0,8.1
Pascal Arnold,95.0,Drama,One to Another ,French,1400000.0,5.8
Kimberly Peirce,100.0,Drama|Fantasy|Horror,Carrie ,English,30000000.0,5.9
Wes Craven,101.0,Horror,A Nightmare on Elm Street ,English,1800000.0,7.5
James Marsh,90.0,Biography|Crime|Documentary|History|Thriller,Man on Wire ,English,1000000.0,7.8
Jamal Hill,89.0,Drama,Brotherly Love ,English,1900000.0,7.2
Daniel Stamm,87.0,Drama|Horror|Thriller,The Last Exorcism ,English,1800000.0,5.6
Elia Kazan,125.0,Drama,A Streetcar Named Desire ,English,1800000.0,8.0
Stanley Kubrick,95.0,Comedy,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,English,1800000.0,8.5
Carlos Carrera,118.0,Drama|Romance,El crimen del padre Amaro ,Spanish,1800000.0,6.8
Benh Zeitlin,93.0,Drama|Fantasy,Beasts of the Southern Wild ,English,1800000.0,7.3
J. Lee Thompson,96.0,Action|Sci-Fi,Battle for the Planet of the Apes ,English,1800000.0,5.5
Maggie Greenwald,109.0,Drama|Music,Songcatcher ,English,1800000.0,7.3
Morgan Spurlock,90.0,Comedy|Documentary,The Greatest Movie Ever Sold ,English,1500000.0,6.6
Jonathan Wacks,93.0,Comedy|Horror,Ed and His Dead Mother ,English,1800000.0,6.1
Khyentse Norbu,108.0,Adventure|Drama,Travelers and Magicians ,Dzongkha,1800000.0,7.5
Ted Post,114.0,Western,Hang 'Em High ,English,1800000.0,7.0
Tony Krantz,113.0,Horror|Thriller,Sublime ,English,1800000.0,5.3
Corey Grant,111.0,Comedy|Drama,Dysfunctional Friends ,English,1800000.0,5.4
Tom Tykwer,81.0,Crime|Drama,Run Lola Run ,German,3500000.0,7.8
Lucky McKee,93.0,Drama|Horror,May ,English,500000.0,6.7
Richard Boddington,90.0,Adventure|Family,Against the Wild ,English,2000000.0,4.7
David Hunt,112.0,Horror,Living Dark: The Story of Ted the Caver ,English,1750000.0,6.3
J. Lee Thompson,88.0,Action|Sci-Fi,Conquest of the Planet of the Apes ,English,1700000.0,6.1
Todd Field,138.0,Crime|Drama,In the Bedroom ,English,1700000.0,7.5
Steven R. Monroe,105.0,Horror|Thriller,I Spit on Your Grave ,English,2000000.0,6.3
Mark Illsley,98.0,Comedy|Crime|Romance,"Happy, Texas ",English,1700000.0,6.3
Pawel Pawlikowski,86.0,Drama|Romance,My Summer of Love ,English,1700000.0,6.8
Ritesh Batra,104.0,Drama|Romance,The Lunchbox ,Hindi,1000000.0,7.8
Sally Potter,100.0,Drama|Romance,Yes ,English,1000000.0,6.9
Frank Capra,126.0,Comedy|Drama|Romance,You Can't Take It with You ,English,1644736.0,8.0
Fred Zinnemann,118.0,Drama|Romance|War,From Here to Eternity ,English,1650000.0,7.8
John Ford,103.0,Western,She Wore a Yellow Ribbon ,English,1600000.0,7.4
Dave Meyers,84.0,Comedy|Drama,Foolish ,English,2000000.0,4.3
Nadine Labaki,95.0,Comedy|Drama|Romance,Caramel ,Arabic,1300000.0,7.2
Eytan Fox,90.0,Comedy|Drama|Romance,The Bubble ,Hebrew,1500000.0,7.3
Francis Ford Coppola,113.0,Drama|Mystery|Thriller,The Conversation ,English,1600000.0,7.9
François Truffaut,123.0,Crime|Drama|Romance,Mississippi Mermaid ,French,1600000.0,7.2
Adam Goldberg,111.0,Drama|Mystery,I Love Your Work ,English,1650000.0,5.4
Zack Snyder,110.0,Action|Horror|Thriller,Dawn of the Dead ,English,26000000.0,7.4
Adrienne Shelly,108.0,Comedy|Drama|Romance,Waitress ,English,2000000.0,7.1
Newt Arnold,92.0,Action|Biography|Drama|Sport,Bloodsport ,English,1100000.0,6.8
Frank Capra,120.0,Comedy|Drama,Mr. Smith Goes to Washington ,English,1500000.0,8.2
Larry Clark,91.0,Drama,Kids ,English,1500000.0,7.0
Noah Baumbach,88.0,Comedy|Drama,The Squid and the Whale ,English,1500000.0,7.4
Charles Herman-Wurmfeld,97.0,Comedy|Drama|Romance,Kissing Jessica Stein ,English,1000000.0,6.7
John Stockwell,90.0,Action,Kickboxer: Vengeance ,,17000000.0,9.1
Alfred Hitchcock,95.0,Film-Noir|Mystery|Romance|Thriller,Spellbound ,English,1696377.0,7.6
Atom Egoyan,103.0,Drama|Mystery|Romance,Exotica ,English,2000000.0,7.2
Vincent Gallo,110.0,Comedy|Crime|Drama|Romance,Buffalo '66 ,English,1500000.0,7.5
James Wan,103.0,Fantasy|Horror|Mystery|Thriller,Insidious ,English,1500000.0,6.8
Alex Cox,92.0,Comedy|Crime|Sci-Fi|Thriller,Repo Man ,English,1500000.0,6.9
Fabián Bielinsky,114.0,Crime|Drama|Thriller,Nine Queens ,Spanish,1500000.0,7.9
Rebecca Miller,112.0,Drama,The Ballad of Jack and Rose ,English,1500000.0,6.7
Maggie Carey,104.0,Comedy|Romance,The To Do List ,English,1500000.0,5.8
Roger Avary,99.0,Crime|Drama|Thriller,Killing Zoe ,English,1500000.0,6.5
Henry Bean,98.0,Drama,The Believer ,English,1500000.0,7.2
Simeon Rice,93.0,Action|Horror|Thriller,Unsullied ,English,1500000.0,5.5
Brad Anderson,100.0,Horror|Mystery,Session 9 ,English,1500000.0,6.5
Jeff Garlin,80.0,Comedy|Romance,I Want Someone to Eat Cheese With ,English,1500000.0,6.2
Adam Green,93.0,Comedy|Horror,Hatchet ,English,1500000.0,5.7
Charles Chaplin,87.0,Comedy|Drama|Family,Modern Times ,English,1500000.0,8.6
Pete Jones,91.0,Drama,Stolen Summer ,English,1500000.0,6.5
Bruce Campbell,84.0,Comedy|Fantasy,My Name Is Bruce ,English,1500000.0,6.3
Mark Brown,90.0,Comedy|Drama,The Salon ,English,1500000.0,4.3
Adam Carolla,98.0,Comedy,Road Hard ,English,1500000.0,6.1
Ira Sachs,108.0,Drama|Music|Romance,Forty Shades of Blue ,English,1500000.0,6.0
John Sayles,124.0,Drama|War,Amigo ,English,1700000.0,5.8
Bruce McDonald,95.0,Fantasy|Horror,Pontypool ,English,1500000.0,6.7
James Mottern,90.0,Drama,Trucker ,English,2000000.0,6.7
Jaime Zevallos,93.0,Comedy|Drama|Romance,Me You and Five Bucks ,English,1500000.0,7.6
Rob Zombie,101.0,Drama|Fantasy|Horror|Thriller,The Lords of Salem ,English,2500000.0,5.1
Gerard Johnstone,107.0,Comedy|Horror|Mystery,Housebound ,English,350000.0,6.8
David Ray,87.0,Drama|Fantasy|Romance,Fetching Cody ,English,1500000.0,6.8
Dave Rodriguez,98.0,Comedy|Drama,Once Upon a Time in Queens ,English,1500000.0,6.3
Nae Caranfil,112.0,Comedy|Drama,Closer to the Moon ,English,5000000.0,7.1
Frank Lotito,102.0,Comedy|Drama|Family,Growing Up Smith ,English,2000000.0,8.2
Christopher McQuarrie,130.0,Action|Crime|Mystery|Thriller,Jack Reacher ,English,60000000.0,7.0
Russell Friedenberg,93.0,Action|Horror|Thriller,Wind Walkers ,English,2000000.0,3.6
William Cottrell,83.0,Animation|Family|Fantasy|Musical,Snow White and the Seven Dwarfs ,English,2000000.0,7.7
Lucrecia Martel,106.0,Drama,The Holy Girl ,Spanish,1400000.0,6.7
Edward Dmytryk,113.0,Western,Shalako ,English,1455000.0,5.5
Zak Penn,94.0,Adventure|Comedy|Horror,Incident at Loch Ness ,English,1400000.0,6.6
Alex Ranarivelo,101.0,Drama,The Dog Lover ,English,2000000.0,4.8
Jon Knautz,99.0,Horror|Thriller,Girl House ,English,3150000.0,5.5
David Worth,91.0,Horror|Thriller,House at the End of the Drive ,English,1400000.0,6.9
Leslie H. Martinson,105.0,Adventure|Comedy|Family,Batman: The Movie ,English,1377800.0,6.5
Guy Ritchie,120.0,Comedy|Crime,"Lock, Stock and Two Smoking Barrels ",English,960000.0,8.2
Robert M. Young,105.0,Western,The Ballad of Gregorio Cortez ,English,1250000.0,7.1
Thomas Vinterberg,105.0,Drama,The Celebration ,Danish,1300000.0,8.1
Steve Buscemi,95.0,Comedy|Drama,Trees Lounge ,English,1300000.0,7.2
Ham Tran,135.0,Drama,Journey from the Fall ,Vietnamese,1592000.0,7.4
Rich Cowan,105.0,Drama,The Basket ,English,1300000.0,6.5
Boris Rodriguez,83.0,Comedy|Horror,Eddie: The Sleepwalking Cannibal ,English,1500000.0,5.7
Harold Becker,111.0,Action|Crime|Drama|Thriller,Mercury Rising ,English,60000000.0,6.1
,60.0,Drama|Sci-Fi,Space: Above and Beyond             ,English,5000000.0,7.7
Sadyk Sher-Niyaz,135.0,Action|Biography|Drama|History,Queen of the Mountains ,English,1400000.0,8.7
Paul Donovan,88.0,Action|Sci-Fi,Def-Con 4 ,English,1750000.0,4.3
Jonathan Kesselman,87.0,Comedy,The Hebrew Hammer ,English,1000000.0,6.2
Tyler Oliver,103.0,Horror|Romance|Thriller,Forget Me Not ,English,1300000.0,5.2
Alfred Hitchcock,130.0,Drama|Film-Noir|Mystery|Thriller,Rebecca ,English,1288000.0,8.2
Steve Miner,87.0,Horror|Mystery|Thriller,Friday the 13th Part 2 ,English,1250000.0,6.1
Billy Wilder,101.0,Drama|Film-Noir,The Lost Weekend ,English,1250000.0,8.0
Douglas Cheek,96.0,Horror|Sci-Fi,C.H.U.D. ,English,1250000.0,5.5
Youssef Delara,80.0,Drama|Music,Filly Brown ,English,427000.0,5.7
Deryck Broom,87.0,Animation,The Lion of Judah ,English,15000000.0,3.7
Henry Hathaway,92.0,Crime|Film-Noir|Thriller,Niagara ,English,1250000.0,7.1
John Ford,118.0,Drama|Family,How Green Was My Valley ,English,1250000.0,7.8
Spike Lee,123.0,Comedy|Romance|Thriller,Da Sweet Blood of Jesus ,English,1420000.0,4.1
Steven Soderbergh,100.0,Drama,"Sex, Lies, and Videotape ",English,1200000.0,7.2
James Wan,103.0,Horror|Mystery|Thriller,Saw ,English,1200000.0,7.7
Jay Chandrasekhar,100.0,Comedy|Crime|Mystery,Super Troopers ,English,1200000.0,7.1
Giovanni Zelko,99.0,Action|Romance|Thriller,The Algerian ,English,1300000.0,7.6
Claudia Sainte-Luce,89.0,Comedy|Drama,The Amazing Catfish ,Spanish,1300000.0,7.0
Scott Derrickson,104.0,Drama|Sci-Fi|Thriller,The Day the Earth Stood Still ,English,80000000.0,5.5
Mira Nair,114.0,Comedy|Drama|Romance,Monsoon Wedding ,Hindi,7000000.0,7.4
Kenneth Lonergan,111.0,Drama,You Can Count on Me ,English,1200000.0,7.7
Alfred Hitchcock,99.0,Comedy|Mystery|Romance,The Trouble with Harry ,English,1200000.0,7.2
Paul McGuigan,110.0,Crime|Drama|Mystery|Thriller,Lucky Number Slevin ,English,27000000.0,7.8
Jamie Babbit,85.0,Comedy|Drama,But I'm a Cheerleader ,English,1200000.0,6.6
David Boyd,113.0,Drama|Sport,Home Run ,English,1200000.0,6.0
Quentin Tarantino,99.0,Crime|Drama|Thriller,Reservoir Dogs ,English,1200000.0,8.4
Sergio Leone,142.0,Western,"The Good, the Bad and the Ugly ",Italian,1200000.0,8.9
Anna Muylaert,112.0,Comedy|Drama,The Second Mother ,Portuguese,4000000.0,7.9
Steve Taylor,108.0,Comedy|Drama,Blue Like Jazz ,English,1200000.0,6.0
Kurt Voss,88.0,Comedy|Music,Down and Out with the Dolls ,English,1200000.0,6.1
Léa Pool,97.0,Documentary,"Pink Ribbons, Inc. ",English,1200000.0,7.4
James David Pasternak,85.0,Comedy|Documentary,Certifiably Jonathan ,English,1200000.0,6.2
Laurent Bouhnik,103.0,Drama,Q ,French,1500000.0,5.6
Tom Sanchez,110.0,Comedy|Drama,The Knife of Don Juan ,Spanish,1200000.0,7.2
Michael Curtiz,100.0,Action|Adventure|Romance|War,The Charge of the Light Brigade ,English,1200000.0,7.1
Justin Thomas Ostensen,99.0,Thriller,Below Zero ,English,1200000.0,4.5
Brenton Spencer,84.0,Action|Horror|Mystery|Thriller,Crowsnest ,English,1200000.0,3.8
Rob Bowman,91.0,Adventure|Comedy|Sport,Airborne ,English,2600000.0,6.2
Ossie Davis,97.0,Action|Comedy,Cotton Comes to Harlem ,English,1200000.0,6.6
Jay Alaimo,84.0,Horror,The Wicked Within ,English,1200000.0,4.6
Dylan Bank,100.0,Horror,Bleeding Hearts ,English,1200000.0,4.2
Rob McKittrick,94.0,Comedy,Waiting... ,English,3000000.0,6.8
Shane Meadows,90.0,Crime|Drama|Thriller,Dead Man's Shoes ,English,695393.0,7.7
Jeff Burr,92.0,Action|Drama|Horror|Thriller,From a Whisper to a Scream ,English,1100000.0,5.9
Guy Maddin,73.0,Comedy|Horror|Musical,Dracula: Pages from a Virgin's Diary ,English,1600000.0,7.0
Regardt van den Bergh,116.0,Drama,Faith Like Potatoes ,Zulu,10000000.0,6.9
Panos Cosmatos,110.0,Sci-Fi|Thriller,Beyond the Black Rainbow ,English,1100000.0,6.1
Gareth Evans,102.0,Action|Crime|Thriller,The Raid: Redemption ,Indonesian,1100000.0,7.6
Michael Curtiz,82.0,Drama|Romance|War,Casablanca ,English,950000.0,8.6
Joel Anderson,89.0,Drama|Horror|Mystery|Thriller,Lake Mungo ,English,1400000.0,6.1
Douglas Trumbull,89.0,Drama|Sci-Fi,Silent Running ,English,1000000.0,6.7
John G. Avildsen,145.0,Drama|Sport,Rocky ,English,960000.0,8.1
Mona Fastvold,91.0,Drama,The Sleepwalker ,English,1100000.0,4.9
John Carpenter,89.0,Fantasy|Horror,The Fog ,English,1000000.0,6.8
Tony Richardson,121.0,Adventure|Comedy|History,Tom Jones ,English,1000000.0,6.8
Levan Gabriadze,83.0,Horror|Mystery|Thriller,Unfriended ,English,1000000.0,5.7
Martin Scorsese,110.0,Crime|Drama,Taxi Driver ,English,1300000.0,8.3
Joe Dante,91.0,Horror,The Howling ,English,1000000.0,6.6
Terence Young,110.0,Action|Adventure|Thriller,Dr. No ,English,1100000.0,7.3
Bradley Parker,86.0,Horror|Mystery|Sci-Fi|Thriller,Chernobyl Diaries ,English,1000000.0,5.0
Clive Barker,86.0,Fantasy|Horror,Hellraiser ,English,1000000.0,7.0
Jeff Wadlow,90.0,Drama|Horror|Mystery|Thriller,Cry_Wolf ,English,1000000.0,5.9
Derek Cianfrance,112.0,Drama|Romance,Blue Valentine ,English,3500000.0,7.4
Duncan Tucker,103.0,Adventure|Comedy|Drama,Transamerica ,English,1000000.0,7.4
William Brent Bell,83.0,Horror,The Devil Inside ,English,1000000.0,4.2
Russ Meyer,109.0,Comedy|Drama|Music,Beyond the Valley of the Dolls ,English,900000.0,6.2
Robert D. Webb,89.0,Drama|Romance|Western,Love Me Tender ,English,1000000.0,6.2
Allan Dwan,109.0,Action|Drama|Romance|War,Sands of Iwo Jima ,English,1000000.0,7.2
Eli Roth,100.0,Adventure|Horror,The Green Inferno ,English,6000000.0,5.4
Andrew Steggall,109.0,Drama|Family|Romance,Departure ,English,1100000.0,7.0
Ben Lewin,95.0,Biography|Comedy|Drama|Romance,The Sessions ,English,1000000.0,7.2
Brad Anderson,104.0,Comedy|Drama|Romance,Next Stop Wonderland ,English,1000000.0,6.7
Jason Reitman,96.0,Comedy|Drama|Romance,Juno ,English,7500000.0,7.5
Courtney Hunt,97.0,Crime|Drama,Frozen River ,English,1000000.0,7.2
Morgan Neville,91.0,Documentary|Music,20 Feet from Stardom ,English,1000000.0,7.4
James Toback,84.0,Comedy|Drama,Two Girls and a Guy ,English,1000000.0,5.6
Nicole Holofcener,86.0,Comedy|Drama|Romance,Walking and Talking ,English,1000000.0,6.8
Peter Cattaneo,91.0,Comedy|Drama|Music,The Full Monty ,English,3500000.0,7.2
Chris Paine,92.0,Documentary,Who Killed the Electric Car? ,English,1000000.0,7.7
Greg Berlanti,94.0,Comedy|Drama|Romance|Sport,The Broken Hearts Club: A Romantic Comedy ,English,1000000.0,7.0
Don Coscarelli,92.0,Comedy|Fantasy|Mystery,Bubba Ho-Tep ,English,1000000.0,7.2
Rob Letterman,103.0,Adventure|Comedy|Family|Fantasy|Horror,Goosebumps ,English,58000000.0,6.4
Marc Levin,100.0,Drama,Slam ,English,1000000.0,7.2
Richard Dutcher,119.0,Crime|Drama|Mystery,Brigham City ,English,1000000.0,7.2
Mel Brooks,92.0,Comedy,History of the World: Part I ,English,11000000.0,6.9
Trey Parker,92.0,Comedy|Sci-Fi,Orgazmo ,English,1000000.0,6.2
David Gordon Green,108.0,Drama|Romance,All the Real Girls ,English,2500000.0,6.9
Finn Taylor,97.0,Comedy|Drama,Dream with the Fishes ,English,1000000.0,7.0
Karen Moncrieff,88.0,Drama,Blue Car ,English,1000000.0,6.7
José Luis Valenzuela,100.0,Comedy|Romance,Luminarias ,English,1000000.0,3.6
Goran Dukic,88.0,Comedy|Drama|Fantasy|Romance,Wristcutters: A Love Story ,English,1000000.0,7.4
Efram Potelle,79.0,Comedy|Drama|Romance,The Battle of Shaker Heights ,English,1000000.0,6.1
Peter Jackson,135.0,Drama|Fantasy|Thriller,The Lovely Bones ,English,65000000.0,6.7
Joshua Oppenheimer,96.0,Biography|Crime|Documentary|History,The Act of Killing ,Indonesian,1000000.0,8.2
Paul Crowder,97.0,Documentary|Sport,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,English,1000000.0,7.3
Anthony Powell,91.0,Adventure|Biography|Documentary|Drama,Antarctica: A Year on Ice ,English,1000000.0,7.6
Kief Davidson,93.0,Documentary,A Lego Brickumentary ,English,1000000.0,6.8
Johnny Remo,112.0,Action|Drama,Hardflip ,English,1000000.0,5.6
Ti West,95.0,Horror,The House of the Devil ,English,900000.0,6.4
Nick Tomnay,93.0,Comedy|Crime|Thriller,The Perfect Host ,English,500000.0,6.8
John Hamburg,88.0,Comedy|Crime,Safe Men ,English,1000000.0,6.1
Nickolas Perry,105.0,Crime|Drama|Romance,Speedway Junky ,English,1000000.0,5.2
Craig Mazin,82.0,Action|Comedy|Fantasy|Sci-Fi,The Specials ,English,1000000.0,6.0
Becky Smith,89.0,Comedy|Romance,16 to Life ,English,1000000.0,6.3
Eric Nicholas,78.0,Crime|Drama|Thriller,Alone with Her ,English,1000000.0,6.1
Benjamin Dickinson,97.0,Drama|Sci-Fi,Creative Control ,English,1000000.0,5.5
Hal Haberman,81.0,Comedy|Drama|Sci-Fi,Special ,English,1000000.0,6.9
Brian Trenchard-Smith,88.0,Action|Drama,In Her Line of Fire ,English,1000000.0,4.1
Frank Whaley,96.0,Comedy|Drama,The Jimmy Show ,English,1500000.0,5.4
Amat Escalante,105.0,Crime|Drama|Romance,Heli ,Spanish,1000000.0,6.8
Katherine Brooks,76.0,Drama|Romance,Loving Annabelle ,English,1000000.0,6.7
David Cross,96.0,Comedy|Drama,Hits ,English,1000000.0,5.8
Randall Rubin,99.0,Crime|Drama|Thriller,Jimmy and Judy ,English,1000000.0,6.2
Mary Pat Kelly,87.0,Drama,Proud ,English,1000000.0,5.8
Charlie Levi,90.0,Drama,Childless ,English,1000000.0,6.1
Kevin Hamedani,89.0,Comedy|Horror|Sci-Fi,ZMD: Zombies of Mass Destruction ,English,500000.0,5.1
Stefan C. Schaefer,90.0,Comedy|Drama|Romance,My Last Day Without You ,English,1000000.0,5.7
David DeCoteau,84.0,Western,Doc Holliday's Revenge ,English,1000000.0,3.8
Robert Heath,96.0,Horror|Mystery,Truth or Die ,English,1000000.0,5.6
D. Stevens,94.0,Drama|Thriller,The Pet ,English,1000000.0,3.9
Jeffrey St. Jules,90.0,Drama|Musical|Sci-Fi,Bang Bang Baby ,English,1000000.0,5.4
Robert Hall,95.0,Horror,Fear Clinic ,English,1000000.0,5.2
Jonathan Meyers,111.0,Drama,A Fine Step ,,1000000.0,5.3
Danny Boyle,101.0,Crime|Drama|Mystery|Thriller,Trance ,English,20000000.0,7.0
Blair Erickson,87.0,Horror|Thriller,Banshee Chapter ,English,950000.0,5.5
Allison Burnett,100.0,Drama,Ask Me Anything ,English,950000.0,6.0
Richard Schenkman,90.0,Comedy|Romance,And Then Came Love ,English,989000.0,4.8
Sanjay Rawal,83.0,Documentary|News,Food Chains ,English,913000.0,7.1
Elia Kazan,108.0,Crime|Drama|Romance,On the Waterfront ,English,910000.0,8.2
Kat Coiro,100.0,Comedy,L!fe Happens ,English,930000.0,5.7
Cristian Mungiu,113.0,Drama,"4 Months, 3 Weeks and 2 Days ",Romanian,590000.0,7.9
Brian Dorton,97.0,Horror,The Horror Network Vol. 1 ,English,3000000.0,7.3
David Slade,104.0,Crime|Drama|Thriller,Hard Candy ,English,950000.0,7.1
Jamie Babbit,91.0,Drama|Thriller,The Quiet ,English,900000.0,6.4
Ryan Coogler,85.0,Biography|Drama|Romance,Fruitvale Station ,English,900000.0,7.5
Ramaa Mosley,101.0,Comedy|Fantasy|Thriller,The Brass Teapot ,English,900000.0,6.4
Charles Herman-Wurmfeld,88.0,Comedy|Romance|Sport,The Hammer ,English,850000.0,7.3
